#https://urantia-book.org/urantiabook/bible_refs/Luke_1.html

Book	Ch:Vs	1st Ed Page:Line	Paper:Sec:Ppgh	Key Words	Class
Luke	6:41-42	1571:20-23	140:3.17/6-11	Mote in other's eye, beam in yours	S
Luke	6:43-44	1571:32-37	140:3.19/3-12	By their fruits know them	S
Luke	6:43-44	2054:36-39	193:2.2/37-43	Required to bear good fruit	S
Luke	6:43-44	1571:32-37	140:3.19/3-12	Requirement to bear good fruit	C
Luke	6:43-44	1502:39-44	135:6.7/9-19	Worthy fruit	R
Luke	6:43-44	65:5	5:2.4/16-17	By their fruits know them	R
Luke	6:43-44	1572:27	140:4.7/1	By fruits you shall know them	S
Luke	6:43-44	1572:27	140:4.7/1	Requirement to bear good fruit	C
Luke	6:43-45	1714:36-37	153:4.4/6-11	Tree known by good fruit	S
Luke	6:43-45	1601:9-10	142:5.2/1-3	Judge by fruits of spirit	C
Luke	6:47	1454:40	131:10.7/10-12	Whosoever will are saved+	C
Luke	6:47	1829:44-45	166:3.7/18-19	Whosoever will may come+	C
Luke	6:47	365:29	32:5.8/3-4	Whosoever will may come+	C
Luke	6:47	39:7	2:5.2/8-9	Whosoever will may come+	C
Luke	6:47	1571:43-46	140:3:20/7-12	Reward to faithful	S
Luke	6:47	1567:4	139:12.7/15-16	Whosoever will may come+	C
Luke	6:47	1820:44-45	165:3.8/13-14	Whosoever will may come+	C
Luke	6:47	1102:18-19	100:7.6/6-7	Whosoever will may come+	C
Luke	6:47-49	1738:6-7	156:5.2/4-6	Build on good foundation	C
Luke	7:1-5	1647:27-36	147:1.1/all	Centurian's servant	S
Luke	7:1-10	1420:26-29	129:1.7/6-10	Roman captain "devout"	C
Luke	7:6-8	1647:37-46	147:1.2/all	Centurian's faith	S
Luke	7:9-10	1648:7-13	147 1.3/all	Jesus marvels at faith	S
Luke	7:11-15	1645:19-36	146:6.2/all	The widow's son	S
Luke	7:16	1645:39-42	146:6.3/4-11	People awed	S
Luke	7:17	1646:1-3	146:6.4/1-4	A believed miracle	S
Luke	7:19-20	1626:38-42	144:8.2/all	Are you the deliverer?	S
Luke	7:19-23	1507:36-45	135:11.4/1-17	More questions from John	S
Luke	7:21-22	1626:43-45	144:8.3/1-5	Good tidings preached to poor	S
Luke	7:22	1608:18-19	143:1.5/5-7	Gospel preached to poor	S
Luke	7:22	1859:39-40	170:2.3/all	Consolation for all	S
Luke	7:22	1594:12	141:7.8/4-5	Began work with poor	S
Luke	7:24-26	1608:17-18	143:1.5/4	John's personal appearance	S
Luke	7:24-27	1626:45-55	144:8.3/5-23	About John the Baptist	S
Luke	7:28	1608:22-24	143:1.5/11-15	Gospel of the kingdom+	C
Luke	7:28	2052:34-35	193:0.4/1-3	Gospel of the kingdom+	C
Luke	7:28	1856:23-24	169:4.6/5-6	Kingdom of God+	S
Luke	7:28	382:1-3	34:6.13/16-19	Kingdom of God+	C
Luke	7:28	1536:8	137:8.6/1-2	Proclaim setting up of kingdom+	C
Luke	7:28	2035:40-41	190:5.4/58-60	Gospel of the kingdom+	S
Luke	7:28	1710:16	153:2.4/11	Kingdom of God+	C
Luke	7:28	1509:10-13	136:0.1/14-19	John, greatest prophet	C
Luke	7:28	1627:9-12	144:8.4/all	John was great	S
Luke	7:29	1627:13-14	144:8.5/1-4	Many believed	S
Luke	7:29,34	1342:17-18	121:8.8/9-10	Friend of publicans, sinners	R
Luke	7:31-35	1627:20-27	144:8.7/1-15	Jesus' comments	S
Luke	7:32	1575:6-10	140:5.16/6-15	Not unmanly to weep	C
Luke	7:34	1540:34	138:3.4/7-8	Publicans and sinners	R
Luke	7:34	1851:7-8	169:1.2/25-27	Friend of publicans and sinners	S
Luke	7:34	1850:18-19	169:0.4/all	Eats with publicans and sinners	S
Luke	7:36a	1651:29-33	147:5.1/1-8	Simon the Pharisee	S
Luke	7:36b-38	1651:43-56	147:5.3/all	Jesus' feet annointed by ex-harlot	S
Luke	7:37-38	1567:18	139:12.10/1-4	Box of ointment	C
Luke	7:39-48	1652:10-31	147:5.4/all	Parable of two debtors	S
Luke	7:49-50	1652:32-36	147:5.5/all	Faith and forgiven sins	S
Luke	8:1	1537:3	137:8.14/1-2	Jesus preached glad tidings	S
Luke	8:1	1678:19-21	150:0.4/1-5	Third preaching tour	S
Luke	8:1	1535:18	137:7.13/4-5	Preach good tidings+	R
Luke	8:1	1509:16-17	136:0.2/4-7	The Gospel message	C
Luke	8:1,10	2035:40-41	190:5.4/58-60	Gospel of the kingdom+	S
Luke	8:1,10	1856:23-24	169:4.6/5-6	Kingdom of God+	S
Luke	8:1,10	382:1-3	34:6.13/16-19	Kingdom of God+	C
Luke	8:1,10	1710:16	153:2.4/11	Kingdom of God+	C
Luke	8:1,10	1608:22-24	143:1.5/11-15	Gospel of the kingdom+	C
Luke	8:1,10	1536:8	137:8.6/1-2	Proclaim setting up of kingdom+	C
Luke	8:1,10	2052:34-35	193:0.4/1-3	Gospel of the kingdom+	C
Luke	8:1-3	1671:23-24	149:2.8/6-8	Women disciples	S
Luke	8:2-3	1678:28-48	150:1.1/all	The Women's Corps	S
Luke	8:2-3	1680:21-24	150:2.3/11-15	Faithful women	S
Luke	8:3	1680:28-29	150:3.1/5-6	Joanna, wife of Chuza	S
Luke	8:3b	1679:11-15	150:1.2/all	Financing the women	S
Luke	8:4	1688:27-29	151:1.1/13-18	Crowd around boat	S
Luke	8:5-8	1688:37-46	151:1.2/all	Parable of sower	S
Luke	8:8,15	1536:43	137:8.12/1-92	Kingdom like good seed	S
Luke	8:9	1689:9-14	151:1.3/all	Disciples ask meaning	S
Luke	8:10	1689:15-31	151:1.4/all	Jesus explains why parables	S
Luke	8:11-15	1690:18-38	151:2.3/all	Nathaniel's interpretation	S
Luke	8:11-15	1689:46-64	151:2.2/all	Peter's interpretation	S
Luke	8:12,29	602:5-6	53:1.4/8-10	The devil+	C
Luke	8:16	1692:7-10	151:3.1/16-21	Let light shine with discretion	S
Luke	8:16	1570:46-49	140:3.13/all	You are the light of the world	S
Luke	8:16	1572:13-16	140:4.4/all	You are the light of the world	S
Luke	8:17	1692:10-12	151:3.1/21-24	Nothing hid,all will come to light	S
Luke	8:18	1854:18-19	169:2.6/1-4	Faithful in little / faithful in much	S
Luke	8:18	1199:1-3	109:4.5/12-17	To have given, from have not taken	C
Luke	8:18	1917:27-28	176:3.5/1-4	Who has is given; has not, taken	S
Luke	8:19	1721:4-6	154:6.1/1-4	Jesus' family arrives	S
Luke	8:20	1721:42-48	154:6.4/1-12	Jesus told family waiting	S
Luke	8:20-21	1861:25-26	170:2.20/10-12	Family fellowship with God+	C
Luke	8:20-21	1861:27	170:2.20/14-15	Jesus used "family of God"+	S
Luke	8:21	1582:8	140:8.20/6-7	Voluntarily do God's "will"+	C
Luke	8:21	1221:33-35	111:5.6/7-10	Not my will but God's will+	C
Luke	8:21	1454:40-41	131:10.7/12-13	Spiritual Brotherhood	C
Luke	8:21	1861:27	170:2.20/15	Jesus taught "Father's will"+	C
Luke	8:21	24:11	1:2.3/15-16	Desire to do Father's will+	C
Luke	8:21	1769:40-44	159:5.8/1-9	Jesus taught positive action+	C
Luke	8:21	1278:5-7	117:0.1/5-6	Do will of God+	C
Luke	8:21	0008:42	000:5.10/3-4	People do Father's will+	R
Luke	8:21	1303:7	118:8.11/12	My will that your will be done+	R
Luke	8:21	2087:11	196:0.2/4-5	Do the will of Father in heaven+	R
Luke	8:21	2088:30	196:0.8/6	Do will of God+	R
Luke	8:21	2078:8	195:6.16/5-6	Doing the Father's will+	R
Luke	8:21	1865:45-46	170:5.17/8-10	Elder brother of believers	S
Luke	8:21	1722:17-19	154:6.5/18-22	Who are my family?	S
Luke	8:21	1453:43-44	131:10.2/14-16	Live the will of Father, reveal Him+	C
Luke	8:21	1589:5	141:2.2/16-18	Father's will becomes your will+	C
Luke	8:21	1584:32-33	140:10.1/18-19	Fellowship with God+	C
Luke	8:22a	1694:21-25	151:5.1/all	Crossing to other side	S
Luke	8:23-24a	1694:42-51	151:5.4/all	Jesus slept, awakened	S
Luke	8:23b	1694:26-28	151:5.2/1-4	Violent storm	S
Luke	8:24b-25	1695:7-20	151:5.5/all	Rebukes crew, storm abates	S
Luke	8:26	1695:35-39	151:6.1/all	Arrive Kheresa (Gadara)	S
Luke	8:26-33	1765:8-12	159:2.4/6-13	Source of preacher's gospel	C
Luke	8:27	1695:40-48	151:6.2/all	Lunatic at large	S
Luke	8:28	488:15	43:3.1/1	Most Highs+	C
Luke	8:28	1696:9-14	151:6.4/all	Lunatic recognizes Jesus	S
Luke	8:28	1016:25	93:3.2/12	Most High+	C
Luke	8:28	1015:21-23	93:2.3/5-9	Most High God+	C
Luke	8:29a	1696:15-18	151:6.5/1-7	Jesus "heals" lunatic	S
Luke	8:29b	1695:44-48	151:6.2/9-15	Lunatic broke shackles	S
Luke	8:33-34	1696:26-41	151:6.6/all	Legend about pigs	S
Luke	8:35	1696:18-25	151:6.5/8-19	Lunatic cured	S
Luke	8:36-37	1696:42-53	151:6.7/all	Local response	S
Luke	8:38-39	1697:5-12	151:6.8/all	Fate of lunatic	S
Luke	8:40-42a	1698:4-14	152:0.1/all	Jairus' request: heal daughter	S
Luke	8:43-47	1698:15-31	152:0.2/all	Healing of woman's hemorrhage	S
Luke	8:43-48	1875:13-14	171:7.8/1-4	Woman's faith healed her	S
Luke	8:43-48	1905:23-24	175:1.1/8-10	Healed by faith+	C
Luke	8:46	1669:20	149:1.3/6-7	Power gone forth	S
Luke	8:48	1698:32-34	152:0.3/1-5	Faith made her whole	S
Luke	8:49-55	1699:8-25	152:1.1/all	Healing Jairus' daughter	S
Luke	8:50	1103:14	100:7.15/2-3	Fear not	R
Luke	8:50	1582:19	140:8.20/27	"Fear not" said Jesus	R
Luke	8:56	1520:20-21	136:8.1/20	Tell no man of time-shortening	S
Luke	8:56	1699:32-33	152:1.2/13-16	Tell no man	S
Luke	8:56	1669:16	149:1.2/15	Tell no man	S
Luke	9:1-2	1681:28-29	150:4.1/1-4	Apostles gather	S
Luke	9:1-2	1584:1-3	140:9.2/1-5	Consecration & commission	S
Luke	9:2	1590:45	141:4.4/3-4	Sending 12 to ministry	R
Luke	9:2	1858:30	170:1.4/1-2	Jesus taught both views+	S
Luke	9:2	1801:7	163:1.4/3-4	Minister to sick	S
Luke	9:2,11,27	2052:34-35	193:0.4/1-3	Gospel of the kingdom+	C
Luke	9:2,11,27	1608:22-24	143:1.5/11-15	Gospel of the kingdom+	C
Luke	9:2,11,27	2035:40-41	190:5.4/58-60	Gospel of the kingdom+	S
Luke	9:2,11,27	1710:16	153:2.4/11	Kingdom of God+	C
Luke	9:2,11,27	1856:23-24	169:4.6/5-6	Kingdom of God+	S
Luke	9:2,11,27	382:1-3	34:6.13/16-19	Kingdom of God+	C
Luke	9:2,11,27	1536:8	137:8.6/1-2	Proclaim setting up of kingdom+	C
Luke	9:3	1800:34-35	163:1.3/11-12	Take no purse or clothing	S
Luke	9:3	1584:7	140:9.3/1-2	No money or extra clothes	S
Luke	9:4	1800:37-42	163:1.3/15-24	Stay in same place	S
Luke	9:5	1801:8-13	163:1.4/5-14	Plans for acceptance, rejection	S
Luke	9:6	1682:21-23	150:4.4/all	Apostles leave to teach	S
Luke	9:7	1717:12-17	154:0.2/1-13	Herod's attitude toward Jesus	C
Luke	9:7-9	1717:17-23	154:0.2/11-22	Herod's fears	S
Luke	9:10b	1700:20-21	152:2.1/12-14	Jesus leaves	S
Luke	9:11	1700:27-30	152:2.2/all	People follow	S
Luke	9:12	1701:14-27	152:2.6/all	No food for crowd	S
Luke	9:13	1701:28-35	152:2.7/all	Five loaves, two fishes	S
Luke	9:14-15	1701:36-41	152:2.8/all	Bring food, seat crowd	S
Luke	9:16-17	1701:42-49	152:2.9/all	Feeding 5,000	S
Luke	9:18b	1745:45-47	157:3.3/all	"Who do men say I am?"	S
Luke	9:19	1746:10-14	157:3.5/8-14	Answer: "various prophets"	S
Luke	9:20	1939:1-3	179:3.2/7-10	Peter first "believer"	S
Luke	9:20a	1746:14-17	157:3.5/14-20	"Who do you say I am?"	S
Luke	9:20b	1746:19-20	157:3.5/22-24	"You are the Christ"	S
Luke	9:20b	1748:2-3	157:5.1/1-4	Unquestioned divinity	S
Luke	9:21	1669:16	149:1.2/15	Tell no man	S
Luke	9:21	1746:24-25	157:3.6/5-7	Tell no man	S
Luke	9:22	1872:38	171:4.8/8-9	Rising on third day+	C
Luke	9:22	2001:14	186:3.4/5-6	Rise again on third day	C
Luke	9:22	1962:32	181:2.30/1	Promise: rise the third day	C
Luke	9:22,31,43b-44	1871:30-42	171:4.2/10-31	Warning: crucifixion, resurrection+	S
Luke	9:22,31,43b-44	1954:11-13	181:1.5/9-12	Must die but will rise	C
Luke	9:22,31,43b-44	1759:39-46	158:7.3/1-14	Apostles hear passion again	C
Luke	9:22,31,43b-44	2052:16-18	193:0.2/9-12	Told of death & resurrection+	S
Luke	9:22,31,43b-44	1952:16-17	180:6.7/6-8	Must die but will rise	S
Luke	9:22,31,43b-44	1759:10-14	158:6.5/10-18	Foretelling passion	S
Luke	9:22,31,43b-44	2035:17-20	190:5.4/18-22	Foretold death, resurrection+	S
Luke	9:23	1577:28-29	140:6.11/1-3	Take up responsibilities, follow me	S
Luke	9:23	1869:41	171:2.3/1-2	You who follow must pay price	S
Luke	9:23,59	2089:50	196:0.13/12	Supreme requirement: "follow me"+	S
Luke	9:23-24	1454:40	131:10.7/10-12	Whosoever will are saved+	C
Luke	9:23-24	1829:44-45	166:3.7/18-19	Whosoever will may come+	C
Luke	9:23-24	365:29	32:5.8/3-4	Whosoever will may come+	C
Luke	9:23-24	1102:18-19	100:7.6/6-7	Whosoever will may come+	C
Luke	9:23-24	1567:4	139:12.7/15-16	Whosoever will may come+	C
Luke	9:23-24	1750:5-9	157:6.8/all	Disciples, follow me	S
Luke	9:23-24	1820:44-45	165:3.8/13-14	Whosoever will may come+	C
Luke	9:23-24	39:7	2:5.2/8-9	Whosoever will may come+	C
Luke	9:23-26	1770:22-23	159:5.10/12-14	Take up responsibilities, follow me	S
Luke	9:23-26	1760:17-19	158:7.5/4-6	Take up responsibilities, follow me	S
Luke	9:23-27	1760:16-26	158:7.5/all	Cost of discipleship	S
Luke	9:24	1782:9-10	160:5.10/9-10	Who would save life must lose it	S
Luke	9:24	1134:28-29	103:5.6/9-11	If save life, lose it; if lose, find	R
Luke	9:24	1575:32-33	140:5.19/4-6	Who would save life, lose it	R
Luke	9:24	1760:17-20	158:7.5/4-9	Save life selfishly, lose it	S
Luke	9:25	1581:28-29	140:8.17/5-6	What profit to gain world	R
Luke	9:25	1822:38-39	165:4.9/all	What if gain world, lose soul?	S
Luke	9:26	2092:42-43	196:2.5/15-16	Belief in soon-returning Lord+	C
Luke	9:26	596:38	52:5.7/3-4	Come in glory with angels	R
Luke	9:28	1752:16-17	158:0.2/14-16	Three who share experience	S
Luke	9:29-31	1753:32-38	158:1.8/4-14	The Transfiguration	S
Luke	9:32	1753:31-32	158:1.8/1-3	Three asleep, wakened	S
Luke	9:33	1753:41-48	158:1.9/all	Peter's suggestion	S
Luke	9:34-36a	1753:49-57	158:1.10/all	Cloud and voice	S
Luke	9:35	1755:18	158:3.4/8-9	"This is my beloved Son"	S
Luke	9:36b	1754:33-35	158:2.3/7-10	Apostles kept silent	S
Luke	9:36b	1754:10-12	158:2.1/3-7	Tell no man	S
Luke	9:37	1755:28-34	158:4.1/all	Gathering crowd	S
Luke	9:38-40	1757:8-18	158:5.1/12-30	Epileptic demoniac	S
Luke	9:40	1756:23-36	158:4.6/all	Apostles' failure to exorcise	R
Luke	9:41	1757:21-24	158:5.2/5-9	Oh faithless & perverse generation	S
Luke	9:42a	1757:27-30	158:5.2/15-20	Boy has convulsions	S
Luke	9:42b-43a	1757:38-44	158:5.3/all	Boy cured	S
Luke	9:45	1759:15-17	158:6.6/all	Disciples ponder meaning	S
Luke	9:45	1871:43-48	171:4.3/ 1-9	Apostles do not understand	S
Luke	9:46	1937:9-23	179:1.4/all	Apostles dispute over honors	S
Luke	9:46-47	1761:9:19	158:8.1/7-24	Who is greatest	S
Luke	9:46-48	2089:20-22	196:0.11/4-7	Child-like faith / trust	C
Luke	9:46-48	2089:41-42	196:0.12/14-15	Become as a child	R
Luke	9:46-48	466:33-34	41:10.5/11-12	Who would be greatest	C
Luke	9:46-48	1676:48-52	149:6.11/11-19	Childlike faith	C
Luke	9:46-48	2073:44-46	195:3.5/all	Teaching regarding children	C
Luke	9:46-48	2054:39-40	193:2.2/42-44	Enter kingdom as child	S
Luke	9:47-48	1861:41-42	170:3.2/1-3	Simple childlike belief	S
Luke	9:47-48	1536:26-28	137:8.8/5-8	Faith as a little child	S
Luke	9:47-48	1761:15-20	158:8.1/1-37	Enter like child	S
Luke	9:47-48	1733:3-8	155:6.12/11-18	Childlike faith: spiritual simplicity	S
Luke	9:47-48	1621:5-11	144:4.3/all	Sonship received as little child	C
Luke	9:47-48	1576:15-16	140:6.2/7-9	Start as little children	C
Luke	9:47-48	1585:9-10	140:10.4/O2-4	Come as a child	S
Luke	9:47-48	1861:7-11	170:2.18/5-13	Faith as little child	S
Luke	9:48	1761:19-21	158:8.1/24-29	He who receives child receives me	S
Luke	9:48	1960:37-38	181:2.20/39-40	Become as child in spirit	S
Luke	9:49	1555:4-5	139:4.8/7-9	John forbade strange preacher	S
Luke	9:49-50	1764:24-40	159:2.1/all	The strange preacher	S
Luke	9:50	1764:35-36	159:2.1/22-24	Who is not against us is for us	R
Luke	9:51-53	1788:3-15	162:0.1/all	Apostles denied shelter	S
Luke	9:54	1955:38-40	181:2.4/4-6	Call down fire	S
Luke	9:54	1553:9-11	139:3.5/12-16	Call down fire on Samaritans	S
Luke	9:54	1555:3-4	139:4.8/5-7	John called for fire on Samaritans	S
Luke	9:54-55	1788:16-23	162:0.2/1-14	Jesus rebukes apostles	S
Luke	9:55	311:12	28:5.9/10	What manner of spirit	R
Luke	9:55	313:31	28:5.21/12	What manner of spirit	R
Luke	9:56	1788:26	162:0.3/1-2	Party uses another town	S
Luke	9:57-60	1801:31-39	163:2.2/all	Bury father before follow Jesus	S
Luke	9:57-62	1672:3-5	149:2.12/2-4	Three men refused personal call	S
Luke	9:58	1750:27-29	157:6.12/6-9	Foxes have holes	S
Luke	9:58	1723:36	154:7.2/13	No place to lay head	C
Luke	9:59-62	1870:10-12	171:2.4/8-10	Total commitment+	S
Luke	9:60,62	1536:8	137:8.6/1-2	Proclaim setting up of kingdom+	C
Luke	9:60,62	1856:23-24	169:4.6/5-6	Kingdom of God+	S
Luke	9:60,62	1608:22-24	143:1.5/11-15	Gospel of the kingdom+	C
Luke	9:60,62	382:1-3	34:6.13/16-19	Kingdom of God+	C
Luke	9:60,62	1710:16	153:2.4/11	Kingdom of God+	C
Luke	9:60,62	2052:34-35	193:0.4/1-3	Gospel of the kingdom+	C
Luke	9:60,62	2035:40-41	190:5.4/58-60	Gospel of the kingdom+	S
Luke	9:61-62	1801:40-45	163:2.3/all	Comfort family before follow Jesus	S
Luke	10:1	1681:32-33	150:4.1/9-10	Send out apostles two by two	S
Luke	10:1	1801:18-20	163:1.6/1-5	Seventy went and returned	S
Luke	10:1	2055:23	193:3.2/26-27	Sent out two and two	S
Luke	10:1a	1800:8-11	163:0.1/10-17	Training the seventy	S
Luke	10:1b-7	1800:29-42	163:1.3/1-24	Instructions to seventy	S
Luke	10:2	1681:29-32	150:4.1/4-8	Harvest plentiful, laborers few	S
Luke	10:3	1584:8-9	140:9.3/3-5	Warning: sheep amid wolves	S
Luke	10:4	1805:33	163:4.13/6-7	Salute no man by the way	R
Luke	10:4	1584:7	140:9.3/1-2	No money or extra clothes	S
Luke	10:4	1944:6-7	180:0.2/1-4	Changing earlier instructions	S
Luke	10:7	1584:7-8	140:9.3/2-3	Laborer is worthy of hire	S
Luke	10:9	1590:45	141:4.4/3-4	Sending 12 to ministry	R
Luke	10:9	1595:10-13	141:8.1/7-12	Apostles ministered to sick+	S
Luke	10:9,11	1596:21	142:1.1/8	Kingdom of God is at hand	C
Luke	10:9,11	1588:25-28	141:2.1/4-8	Kingdom of God already here+	C
Luke	10:9-11	1536:8	137:8.6/1-2	Proclaim setting up of kingdom+	C
Luke	10:9-11	1569:24	140:1.6/12-13	Kingdom is at hand	C
Luke	10:9-11	1856:23-24	169:4.6/5-6	Kingdom of God+	S
Luke	10:9-11	1710:16	153:2.4/11	Kingdom of God+	C
Luke	10:9-11	2052:34-35	193:0.4/1-3	Gospel of the kingdom+	C
Luke	10:9-11	1608:22-24	143:1.5/11-15	Gospel of the kingdom+	C
Luke	10:9-11	382:1-3	34:6.13/16-19	Kingdom of God+	C
Luke	10:9-11	2035:40-41	190:5.4/58-60	Gospel of the kingdom+	S
Luke	10:13	1807:42	163:6.5/15-16	Sackcloth and ashes+	C
Luke	10:13	1726:32-40	155:2.2/1-17	Chorazin teaching	S
Luke	10:13-15	1807:34-43	163:6.5/all	Sorrowing for faithless cities	S
Luke	10:16	1801:13-15	163:1.4/14-18	Hear you, hear me, hear sender	S
Luke	10:17a	1806:38-40	163:6.1/1-5	The seventy return	S
Luke	10:17b-18,20	1807:4-15	163:6.2/all	Overcoming devils	S
Luke	10:18	609:38-39	53:8.3/7-8	I saw Satan fall as lightning	R
Luke	10:18	1327:24-28	120:2.2/20-26	Terminate rebellion	C
Luke	10:18	602:1-2	53:1.4/1-4	Satan+	C
Luke	10:18	490:28	43:4.9/17-18	Beheld Satan fall	R
Luke	10:21	2087:12	196:0.2/7	Father in heaven+	C
Luke	10:21	1627:28-31	144:8.8/1-6	Hidden truths revealed to babes	S
Luke	10:21	1598:42-50	142:3.8/all	The Father in heaven+	C
Luke	10:21	1453:38	131:10.2/4-5	God is our heavenly Father+	C
Luke	10:21	2052:27	193:0.3/10-11	Revealed your Father in heaven+	S
Luke	10:21-22	1807:16-27	163:6.3/all	Thanks to the Father	S
Luke	10:22	1947:42-44	180:3.8/all	"Show us the Father"	S
Luke	10:22	196:10	16:9.6/1	Jesus revealed God to man+	C
Luke	10:22	1328:40-41	120:2.8/5-7	Jesus to reveal God to mankind+	C
Luke	10:22	1786:36-37	161:2.9/9-10	Partnership with God	C
Luke	10:22	28:13-14	1:5.5/9-11	Seek Father in Son	C
Luke	10:22	1855:46-47	169:4.2/12-13	Father revealed by Son+	S
Luke	10:22	1711:29	153:2.11/6-7	Father teaches son	C
Luke	10:22	232:42-44	20:10.3/1-6	Creator Sons reveal Father+	C
Luke	10:22	1820:41-42	165:3.8/7-8	Came to reveal Father+	C
Luke	10:22	1750:14-15	157:6.10/1-3	No man now sees the Father	S
Luke	10:22	93:46	8:3.7/1-2	Son: the only way	C
Luke	10:22	1855:45-46	169:4.2/10-11	Father & Son know all things	S
Luke	10:22	1710:15	153:2.4/8-9	Jesus came to reveal Father+	C
Luke	10:22	1855:46	169:4.2/11-12	Only the Son knows the Father	S
Luke	10:22	1331:21-22	120:4.4/all	Enhanced revelation+	C
Luke	10:22	109:28-33	10:1.6/all	Paradise Sons	C
Luke	10:22a	1324:23-32	120:0.5/8-17	All things given to Michael	C
Luke	10:23-24	1807:28-33	163:6.4/all	Evaluation of mission	S
Luke	10:25	1642:29-30	146:3.7/8-10	Eternal life+	C
Luke	10:25	1797:19-30	162:7.5/all	Believers never die+	C
Luke	10:25	1409:8	128:1.10/25	Giver of life eternal+	C
Luke	10:25	44:5-6	3:0.1/5-6	Everlasting life+	C
Luke	10:25	1792:4-5	162:2.7/8-9	Eternal life+	C
Luke	10:25	1113:7-8	101:6.8/36	Eternal life+	C
Luke	10:25	1337:28	121:5.11/5	Life after death+	C
Luke	10:25	35:36-37	2:2.1/8	Eternal life+	C
Luke	10:25	2053:36-37	193:1.2/5-7	Faith Sons never die+	C
Luke	10:25	2035:38	190:5.4/54-55	Believers live forever+	C
Luke	10:25	1843:10	168:0.7/4-5	Whosoever believes never dies+	C
Luke	10:25	299:43	27:1.5/11	Live forever+	C
Luke	10:25	1859:36-38	170:2.2/all	Hope for eternal Life+	S
Luke	10:25	1711:36-37	153:2.11/all	Believers have eternal life+	C
Luke	10:25	1861:23	170:2.20/6-7	Eternal / everlasting life+	C
Luke	10:25	1750:16-17	157:6.10/4-7	Believe truth, have eternal life+	C
Luke	10:25	1957:21-23	181:2.11/18-21	Eternal / everlasting life+	C
Luke	10:25-27	1596:24-25	142:1.1/12-14	Love God & neighbor as self	C
Luke	10:25-27	1600:1-2	142:3.22/5-7	Love God & thy neighbor	C
Luke	10:25-27	1600:33-35	142:4.2/26-30	Love God & thy neighbor	C
Luke	10:25-27	1901:10-20	174:4.2/all	Greatest commandment+	S
Luke	10:25-28	1901:24-31	174:4.3/7-19	Lawyer agrees with Jesus	C
Luke	10:25-28	1809:21-28	164:1.1/5-17	What should I do for eternal life?	S
Luke	10:27	2084:25-26	195:10.4/3-4	God is a loving Spirit+	C
Luke	10:27	1739:37-42	156:5.11/all	Divine love+	C
Luke	10:27	1862:8	170:3.6/all	Love thy neighbor	S
Luke	10:27	1453:37	131:10.2/3-4	Love neighbor as self	C
Luke	10:27	1770:4-5	159:5.9/4	Love neighbor as self	R
Luke	10:27	1805:10	163:4.8/2-4	Love God with all your heart+	S
Luke	10:27	1932:19	178:1.17/2	Love one another+	S
Luke	10:27	1453:36-37	131:10.2/1-2	Love God with all mind & heart+	C
Luke	10:27	2095:19-21	196:3.16/4-8	Religion of LOVE+	C
Luke	10:27	1901:18	174:4.2/16-17	Love neighbor as self	S
Luke	10:27	1444:7-9	131:2.2/6-8	Love God completely+	C
Luke	10:27	1206:38-39	110:3.8/all	By loving God+	C
Luke	10:27	1446:11	131:2.13/1	Love the Lord supremely+	R
Luke	10:27	1805:11	163:4.8/2-4	Love neighbor as self	S
Luke	10:27	1955:41-42	181:2.4/8-11	Love one another	S
Luke	10:27	2042:6-7	191:4.3/30-31	Love one another	S
Luke	10:27	1950:17-18	180:5.7/11-12	Love neighbor as self	S
Luke	10:27	1133:42-43	103:5.2/2-3	Love neighbors as self	C
Luke	10:27	1446:11	131:2.13/2	Love neighbors as yourself	R
Luke	10:27	1608:8-10	143:1.4/14-17	God rules by love+	C
Luke	10:27	1206:40-42	110:3.9/all	By loving fellow man+	C
Luke	10:27	1769:26	159:5.4/all	Love neighbor as self	R
Luke	10:27	1445:47	131:2.11/1-2	Love your neighbor as yourself	R
Luke	10:27	1608:25	143:1.6/1	God of Love+	C
Luke	10:29	1809:29-32	164:1.2/1-7	Who is my neighbor?	S
Luke	10:29-37	1580:29-30	140:8.11/1-3	Who is one's neighbor?	S
Luke	10:30-37	1810:3-19	164:1.3/5-35	Good Samaritan	S
Luke	10:38-39a	1797:41-42	162:8.1/1-3	Jesus stays with Lazarus	S
Luke	10:39b	1798:1-4	162:8.2/6-13	Mary visits w/ Jesus	S
Luke	10:40-42	1798:5-15	162:8.3/all	Martha serves but complains	S
Luke	11:1	1618:24	144:1.6/6-7	Teach us how to pray	R
Luke	11:1	1619:40-45	144:3.1/all	Apostles ask: teach us to pray	S
Luke	11:1b	1618:25-26	144:1.7/1-2	John's disciples prayer	S
Luke	11:2	2087:11	196:0.2/4-5	Do the will of Father in heaven+	R
Luke	11:2	1574:21	140:5.11/4-5	Thy will done+	R
Luke	11:2	1053:41-42	96:1.9/9-10	Father in heaven+	C
Luke	11:2	1861:27	170:2.20/15	Jesus taught "Father's will"+	C
Luke	11:2	1589:5	141:2.2/16-18	Father's will becomes your will+	C
Luke	11:2	2088:31	196:0.8/8-9	Thy will be done	R
Luke	11:2	1278:5-7	117:0.1/5-6	Do will of God+	C
Luke	11:2	1582:8	140:8.20/6-7	Voluntarily do God's "will"+	C
Luke	11:2	24:11	1:2.3/15-16	Desire to do Father's will+	C
